UNIT_id,pick_count,delivery_c,count_work,count_live,count_shop,count_play,count_elem,pop_home,pop_work,lon,lat
18212,0.0,33.0,0.49239196865139223,-0.596459886975884,-0.417052517671907,-0.40899587143900934,-0.28421788536966963,-0.9358551133362618,-0.9358551133362618,0.5999857405087792,1.5649792985144126
18213,0.0,5.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.2871330394017742,-0.4707421201058256,-1.025040322620537,-1.025040322620537,0.6659801637289647,1.5649792985144126
18214,0.0,1.0,-0.5677014380182307,-0.6419216200490399,-0.5672252249646954,-0.2871330394017742,-0.4707421201058256,-1.0263189636138599,-1.0263189636138599,0.7319745869491504,1.5649792985144126
18215,0.0,0.0,-0.5398042431058722,-0.6419216200490399,-0.585996813376294,-0.5308587034762445,-0.4707421201058256,-0.9550347282361059,-0.9550347282361059,0.797969010169336,1.5649792985144126
18216,11.0,4.0,0.29711160426488276,-0.46007468775641674,-0.4545956944951041,-0.5308587034762445,-0.4707421201058256,-0.8732017046634377,-0.8732017046634377,0.8639634333895215,1.5649792985144126
18217,0.0,47.0,-0.4003182685440797,-0.3691512216101052,-0.3044229872023157,0.2003182887471666,-0.4707421201058256,0.5323444072468052,0.5323444072468052,0.9299578566097072,1.5649792985144126
18218,72.0,82.0,-0.12134631942049472,-0.27822775546379364,0.6716996102008091,0.5659067848588721,0.3686169362068763,1.2010736467547034,1.2010736467547034,0.9959522798298928,1.5649792985144126
18219,70.0,118.0,-0.4561126583687967,0.31277477448723146,0.5402984913196193,-0.5308587034762445,0.4618790535749543,0.351416706691609,0.351416706691609,1.0619467030500784,1.5649792985144126
18220,0.0,114.0,-0.3724210736317212,0.31277477448723146,-0.3044229872023157,-0.2871330394017742,0.08883058410264234,-0.06094501365503943,-0.06094501365503943,1.1279411262702639,1.5649792985144126
18221,0.0,24.0,-0.17714070924521172,-0.5055364208295725,-0.4545956944951041,-0.40899587143900934,-0.3774800027377476,-0.7415016823511748,-0.7415016823511748,1.1939355494904496,1.5649792985144126
18222,1.0,8.0,0.21342001952780726,-0.5055364208295725,0.6716996102008091,-0.5308587034762445,-0.4707421201058256,-0.6986672090748562,-0.6986672090748562,1.2599299727106352,1.5649792985144126
18223,0.0,2.0,-0.009757539771060728,-0.414612954683261,-0.4358241060835055,0.2003182887471666,-0.4707421201058256,-0.40745672284555645,-0.40745672284555645,1.3259243959308207,1.5649792985144126
18391,0.0,2.0,-0.5119070481935137,-0.6419216200490399,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-0.9854024518275257,-0.9854024518275257,-1.181863686436232,1.632355203035621
18392,0.0,10.0,-0.5677014380182307,-0.6419216200490399,-0.5672252249646954,-0.40899587143900934,-0.4707421201058256,-0.815982520212236,-0.815982520212236,-1.1158692632160463,1.632355203035621
18393,0.0,28.0,-0.5398042431058722,-0.3691512216101052,-0.4545956944951041,-0.40899587143900934,-0.4707421201058256,0.2577562539307036,0.2577562539307036,-1.0498748399958606,1.632355203035621
18394,0.0,39.0,-0.5119070481935137,-0.46007468775641674,-0.5672252249646954,-0.0434073753273038,-0.4707421201058256,-0.9655835164310201,-0.9655835164310201,-0.9838804167756751,1.632355203035621
18395,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.5308587034762445,-0.4707421201058256,-1.0828988275684,-1.0828988275684,-0.9178859935554895,1.632355203035621
18396,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.40899587143900934,-0.4707421201058256,-1.095045917004968,-1.095045917004968,-0.8518915703353039,1.632355203035621
18397,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,0.6877696168961074,-0.4707421201058256,-1.0892920325350146,-1.0892920325350146,-0.7858971471151183,1.632355203035621
18398,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,0.6877696168961074,-0.4707421201058256,-1.0777842635951083,-1.0777842635951083,-0.7199027238949327,1.632355203035621
18399,10.0,28.0,-0.5677014380182307,-0.596459886975884,-0.47336728290670266,0.2003182887471666,-0.4707421201058256,-0.6593489985301758,-0.6593489985301758,-0.6539083006747471,1.632355203035621
18400,2.0,46.0,-0.5677014380182307,0.04000437604829678,-0.5296820481414983,-0.40899587143900934,-0.4707421201058256,0.48279706875554124,0.48279706875554124,-0.5879138774545615,1.632355203035621
18401,0.0,107.0,-0.5677014380182307,0.04000437604829678,-0.47336728290670266,0.32218112078440175,-0.4707421201058256,0.17911983284134272,0.17911983284134272,-0.5219194542343759,1.632355203035621
18402,0.0,14.0,-0.5677014380182307,-0.5055364208295725,-0.5484536365530969,-0.6527215355134798,-0.4707421201058256,-0.9256259853896782,-0.9256259853896782,-0.45592503101419035,1.632355203035621
18403,0.0,27.0,-0.2329350990699287,-0.5055364208295725,-0.5672252249646954,-0.6527215355134798,-0.4707421201058256,-0.5065513998280844,-0.5065513998280844,-0.38993060779400474,1.632355203035621
18404,62.0,155.0,0.15762562970309027,0.403698240633543,-0.39828092926030845,-0.6527215355134798,-0.3774800027377476,2.198093961298267,2.198093961298267,-0.3239361845738191,1.632355203035621
18405,462.0,205.0,2.3057096379546946,0.585545172926166,2.60517321659546,2.028260769305694,5.404771274083088,0.8689466487390693,0.8689466487390693,-0.25794176135363356,1.632355203035621
18406,0.0,6.0,-0.5398042431058722,-0.5509981539027283,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-0.7462965860761358,-0.7462965860761358,-0.19194733813344794,1.632355203035621
